id,date,mean,target
13,2017-12-01,6.723564224028856,Aquatic
14,2017-12-01,8.262333869934082,Aquatic
15,2017-12-01,,Aquatic
16,2017-12-01,7.620614051818848,Aquatic
17,2017-12-01,7.634789283459003,Aquatic
18,2017-12-01,6.016772270202637,Aquatic
19,2017-12-01,5.893241340268548,Terrestrial
20,2017-12-01,5.8351975749305245,Terrestrial
1,2018-10-01,7.024166606721426,Terrestrial
2,2018-10-01,6.350524523315919,Terrestrial (coincident aquatic)
3,2018-10-01,7.216405147070136,Terrestrial (coincident aquatic)
4,2018-10-01,6.316722310902138,Terrestrial (coincident aquatic)
5,2018-10-01,5.659160577850918,Terrestrial
6,2018-10-01,5.793964569595818,Terrestrial
7,2018-10-01,6.547360774026691,Terrestrial (coincident aquatic)
8,2018-10-01,5.949674919670147,Terrestrial
9,2018-10-01,5.4393201639009705,Terrestrial (coincident aquatic)
10,2018-10-01,7.135898316738016,Terrestrial (coincident aquatic)
11,2018-10-01,6.994698744385186,Aquatic
12,2018-10-01,7.355547364205807,Aquatic
13,2018-10-01,6.360149369614848,Aquatic
14,2018-10-01,7.529823303222656,Aquatic
15,2018-10-01,,Aquatic
16,2018-10-01,7.637485980987549,Aquatic
17,2018-10-01,7.160307517418494,Aquatic
18,2018-10-01,5.8304033279418945,Aquatic
19,2018-10-01,7.05043107813055,Terrestrial
20,2018-10-01,6.361575363601217,Terrestrial
1,2018-11-01,5.980522159745322,Terrestrial
2,2018-11-01,6.049959029753723,Terrestrial (coincident aquatic)
3,2018-11-01,6.5946766505563055,Terrestrial (coincident aquatic)
4,2018-11-01,5.78603685594295,Terrestrial (coincident aquatic)
5,2018-11-01,5.092546551431577,Terrestrial
6,2018-11-01,5.393683316519211,Terrestrial
7,2018-11-01,6.282272213040105,Terrestrial (coincident aquatic)
8,2018-11-01,5.594628180761526,Terrestrial
9,2018-11-01,4.955710387253456,Terrestrial (coincident aquatic)
10,2018-11-01,7.4172574152875805,Terrestrial (coincident aquatic)
11,2018-11-01,7.145123039982048,Aquatic
12,2018-11-01,7.092056573952055,Aquatic
13,2018-11-01,6.004872928576523,Aquatic
14,2018-11-01,7.437328338623047,Aquatic
15,2018-11-01,,Aquatic
16,2018-11-01,6.972301959991455,Aquatic
17,2018-11-01,6.833635733677791,Aquatic
18,2018-11-01,5.5380539894104,Aquatic
19,2018-11-01,6.401883394185097,Terrestrial
20,2018-11-01,5.6763739681121805,Terrestrial
1,2018-12-01,5.819031722165192,Terrestrial
2,2018-12-01,5.498841229995614,Terrestrial (coincident aquatic)
3,2018-12-01,5.79839747205751,Terrestrial (coincident aquatic)
4,2018-12-01,5.469669374522944,Terrestrial (coincident aquatic)
5,2018-12-01,4.971526308648523,Terrestrial
6,2018-12-01,5.1697094118982,Terrestrial
7,2018-12-01,5.92897193601602,Terrestrial (coincident aquatic)
8,2018-12-01,5.165879229461305,Terrestrial
9,2018-12-01,4.626961142807345,Terrestrial (coincident aquatic)
10,2018-12-01,6.341430467744145,Terrestrial (coincident aquatic)
11,2018-12-01,6.262714591527983,Aquatic
12,2018-12-01,6.592003229025097,Aquatic
13,2018-12-01,5.503202806965689,Aquatic
14,2018-12-01,6.0979413986206055,Aquatic
15,2018-12-01,,Aquatic
16,2018-12-01,6.057437896728516,Aquatic
17,2018-12-01,5.795400546147273,Aquatic
18,2018-12-01,5.262747287750244,Aquatic
19,2018-12-01,6.181986389542877,Terrestrial
20,2018-12-01,5.4852016599169175,Terrestrial
1,2019-10-01,6.061294564726759,Terrestrial
2,2019-10-01,5.450653286401885,Terrestrial (coincident aquatic)
3,2019-10-01,6.423824324891825,Terrestrial (coincident aquatic)
4,2019-10-01,5.6091875037748435,Terrestrial (coincident aquatic)
5,2019-10-01,5.26508008295377,Terrestrial
6,2019-10-01,5.429423240580711,Terrestrial
7,2019-10-01,6.222159121503633,Terrestrial (coincident aquatic)
8,2019-10-01,5.528216094392966,Terrestrial
9,2019-10-01,5.145549799212109,Terrestrial (coincident aquatic)
10,2019-10-01,6.28178573842078,Terrestrial (coincident aquatic)
11,2019-10-01,6.102543967736996,Aquatic
12,2019-10-01,6.988426236473576,Aquatic
13,2019-10-01,5.672007521082846,Aquatic
14,2019-10-01,6.358132362365723,Aquatic
15,2019-10-01,,Aquatic
16,2019-10-01,6.65117883682251,Aquatic
17,2019-10-01,6.122547296377328,Aquatic
18,2019-10-01,5.020094394683838,Aquatic
19,2019-10-01,6.725848994032464,Terrestrial
20,2019-10-01,5.487653993369677,Terrestrial
1,2019-11-01,5.9203480786847,Terrestrial
2,2019-11-01,6.113357597764907,Terrestrial (coincident aquatic)
3,2019-11-01,7.001813687155754,Terrestrial (coincident aquatic)
4,2019-11-01,6.079483518843006,Terrestrial (coincident aquatic)
5,2019-11-01,5.175770602776273,Terrestrial
6,2019-11-01,5.493579285308872,Terrestrial
7,2019-11-01,6.2816877902845025,Terrestrial (coincident aquatic)
8,2019-11-01,5.733891951869274,Terrestrial
9,2019-11-01,5.146986899394743,Terrestrial (coincident aquatic)
10,2019-11-01,7.102170220255463,Terrestrial (coincident aquatic)
11,2019-11-01,6.673246325462659,Aquatic
12,2019-11-01,7.221182633357185,Aquatic
13,2019-11-01,6.345526188411069,Aquatic
14,2019-11-01,7.392845153808594,Aquatic
15,2019-11-01,,Aquatic
16,2019-11-01,7.452489376068115,Aquatic
17,2019-11-01,7.050439614516037,Aquatic
18,2019-11-01,5.569736957550049,Aquatic
19,2019-11-01,6.161915810746701,Terrestrial
20,2019-11-01,5.579139048494541,Terrestrial
1,2019-12-01,6.4222822650433,Terrestrial
2,2019-12-01,6.784450986359657,Terrestrial (coincident aquatic)
3,2019-12-01,7.850939040085774,Terrestrial (coincident aquatic)
4,2019-12-01,6.931504564837328,Terrestrial (coincident aquatic)
5,2019-12-01,5.6454143139065,Terrestrial
6,2019-12-01,6.154918493489582,Terrestrial
7,2019-12-01,6.729018777527263,Terrestrial (coincident aquatic)
8,2019-12-01,6.563161633928168,Terrestrial
9,2019-12-01,5.5551492237032685,Terrestrial (coincident aquatic)
10,2019-12-01,7.660585246449737,Terrestrial (coincident aquatic)
11,2019-12-01,6.8216444391517514,Aquatic
12,2019-12-01,7.558816190020493,Aquatic
13,2019-12-01,7.282319433233712,Aquatic
14,2019-12-01,8.383646011352539,Aquatic
15,2019-12-01,,Aquatic
16,2019-12-01,8.511741638183594,Aquatic
17,2019-12-01,8.012309074401855,Aquatic
18,2019-12-01,6.172737121582031,Aquatic
19,2019-12-01,6.847322893962814,Terrestrial
20,2019-12-01,6.164117669265494,Terrestrial
1,2020-10-01,5.656561946609964,Terrestrial
2,2020-10-01,5.568549989947887,Terrestrial (coincident aquatic)
3,2020-10-01,6.464844129343273,Terrestrial (coincident aquatic)
4,2020-10-01,5.535772542182582,Terrestrial (coincident aquatic)
5,2020-10-01,5.108433916437644,Terrestrial
6,2020-10-01,5.203120324212618,Terrestrial
7,2020-10-01,6.20105086442455,Terrestrial (coincident aquatic)
8,2020-10-01,5.417922237606543,Terrestrial
9,2020-10-01,5.054846837631217,Terrestrial (coincident aquatic)
10,2020-10-01,6.673917039913263,Terrestrial (coincident aquatic)
11,2020-10-01,6.211484009691107,Aquatic
12,2020-10-01,6.94200100891423,Aquatic
13,2020-10-01,5.705657419997655,Aquatic
14,2020-10-01,6.93454122543335,Aquatic
15,2020-10-01,,Aquatic
16,2020-10-01,6.757795333862305,Aquatic
17,2020-10-01,6.475731262793907,Aquatic
18,2020-10-01,5.072360992431641,Aquatic
19,2020-10-01,6.423591438226286,Terrestrial
20,2020-10-01,5.106693381322942,Terrestrial
1,2020-11-01,6.428811491581433,Terrestrial
2,2020-11-01,6.482049118020819,Terrestrial (coincident aquatic)
3,2020-11-01,7.189225025483858,Terrestrial (coincident aquatic)
4,2020-11-01,6.459732547854085,Terrestrial (coincident aquatic)
5,2020-11-01,5.245859926324861,Terrestrial
6,2020-11-01,5.712083620751704,Terrestrial
7,2020-11-01,5.9834413682461856,Terrestrial (coincident aquatic)
8,2020-11-01,6.0035802560643114,Terrestrial
9,2020-11-01,5.157474462183418,Terrestrial (coincident aquatic)
10,2020-11-01,7.388451515469348,Terrestrial (coincident aquatic)
11,2020-11-01,6.904491448426757,Aquatic
12,2020-11-01,6.568118641772165,Aquatic
13,2020-11-01,6.738941466942262,Aquatic
14,2020-11-01,7.901296615600586,Aquatic
15,2020-11-01,,Aquatic
16,2020-11-01,7.916672229766846,Aquatic
17,2020-11-01,7.514331157390887,Aquatic
18,2020-11-01,5.931142807006836,Aquatic
19,2020-11-01,6.448815948351986,Terrestrial
20,2020-11-01,6.050583015117086,Terrestrial
1,2020-12-01,5.904203449673921,Terrestrial
2,2020-12-01,6.01177853663062,Terrestrial (coincident aquatic)
3,2020-12-01,6.667039931725554,Terrestrial (coincident aquatic)
4,2020-12-01,5.9551946442714,Terrestrial (coincident aquatic)
5,2020-12-01,4.997015208754957,Terrestrial
6,2020-12-01,5.276994080608537,Terrestrial
7,2020-12-01,6.104403898999083,Terrestrial (coincident aquatic)
8,2020-12-01,5.654964515754427,Terrestrial
9,2020-12-01,4.959283956582313,Terrestrial (coincident aquatic)
10,2020-12-01,7.094964163338699,Terrestrial (coincident aquatic)
11,2020-12-01,6.595727006310218,Aquatic
12,2020-12-01,6.775222104095506,Aquatic
13,2020-12-01,6.238403206728817,Aquatic
14,2020-12-01,7.351375102996826,Aquatic
15,2020-12-01,,Aquatic
16,2020-12-01,7.1232008934021,Aquatic
17,2020-12-01,6.891103707827054,Aquatic
18,2020-12-01,5.495908737182617,Aquatic
19,2020-12-01,6.006976040341052,Terrestrial
20,2020-12-01,5.641796570886573,Terrestrial
1,2021-10-01,6.4406170897814485,Terrestrial
2,2021-10-01,6.195630677327598,Terrestrial (coincident aquatic)
3,2021-10-01,7.020141578144586,Terrestrial (coincident aquatic)
4,2021-10-01,6.077250019310476,Terrestrial (coincident aquatic)
5,2021-10-01,5.408786846404751,Terrestrial
6,2021-10-01,5.638824846059946,Terrestrial
7,2021-10-01,6.648332890450494,Terrestrial (coincident aquatic)
8,2021-10-01,5.8073316620910385,Terrestrial
9,2021-10-01,5.399531620370198,Terrestrial (coincident aquatic)
10,2021-10-01,7.0193192420645145,Terrestrial (coincident aquatic)
11,2021-10-01,6.6641982644035345,Aquatic
12,2021-10-01,7.638314446633572,Aquatic
13,2021-10-01,6.2226214773199535,Aquatic
14,2021-10-01,7.505828380584717,Aquatic
15,2021-10-01,,Aquatic
16,2021-10-01,7.5442280769348145,Aquatic
17,2021-10-01,7.111839771270751,Aquatic
18,2021-10-01,5.637494087219238,Aquatic
19,2021-10-01,6.780829012930931,Terrestrial
20,2021-10-01,5.929339360519197,Terrestrial
1,2021-11-01,5.969241720891141,Terrestrial
2,2021-11-01,6.090263711389256,Terrestrial (coincident aquatic)
3,2021-11-01,6.510712563490215,Terrestrial (coincident aquatic)
4,2021-11-01,5.942421810148023,Terrestrial (coincident aquatic)
5,2021-11-01,5.104524034901889,Terrestrial
6,2021-11-01,5.39518758007503,Terrestrial
7,2021-11-01,5.994155673058375,Terrestrial (coincident aquatic)
8,2021-11-01,5.571151035184704,Terrestrial
9,2021-11-01,4.92426455075037,Terrestrial (coincident aquatic)
10,2021-11-01,7.193162137642635,Terrestrial (coincident aquatic)
11,2021-11-01,7.098433941206966,Aquatic
12,2021-11-01,6.661402750397509,Aquatic
13,2021-11-01,6.086393610279212,Aquatic
14,2021-11-01,7.102447986602783,Aquatic
15,2021-11-01,,Aquatic
16,2021-11-01,6.999327182769775,Aquatic
17,2021-11-01,6.708784616910494,Aquatic
18,2021-11-01,5.671745777130127,Aquatic
19,2021-11-01,5.956589570502392,Terrestrial
20,2021-11-01,5.747557716394052,Terrestrial
1,2021-12-01,5.3818209368483485,Terrestrial
2,2021-12-01,5.841370495846508,Terrestrial (coincident aquatic)
3,2021-12-01,6.8696085687077995,Terrestrial (coincident aquatic)
4,2021-12-01,5.788300298811495,Terrestrial (coincident aquatic)
5,2021-12-01,4.694759510290961,Terrestrial
6,2021-12-01,5.038959384240201,Terrestrial
7,2021-12-01,5.82924234383374,Terrestrial (coincident aquatic)
8,2021-12-01,5.480568430696974,Terrestrial
9,2021-12-01,4.6223186134232925,Terrestrial (coincident aquatic)
10,2021-12-01,6.9569403377129015,Terrestrial (coincident aquatic)
11,2021-12-01,6.236872638696547,Aquatic
12,2021-12-01,6.685471980579473,Aquatic
13,2021-12-01,6.250389302714487,Aquatic
14,2021-12-01,7.6821088790893555,Aquatic
15,2021-12-01,,Aquatic
16,2021-12-01,7.556656360626221,Aquatic
17,2021-12-01,7.203966360825759,Aquatic
18,2021-12-01,5.154830455780029,Aquatic
19,2021-12-01,5.7766359897054285,Terrestrial
20,2021-12-01,5.038782083850817,Terrestrial
